% function evaluation | noise-free fitness - Fopt (2.091000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.686437960e+03 +1.686437960e+03 +1.707347960e+03 +2.091000000e+01 +4.3434e+00 -3.2238e+00 -3.2775e+00 +4.7714e+00 +1.6648e+00 +4.2408e+00 -2.7664e+00 +4.3222e+00 -2.1644e+00 +2.4703e+00
120 +2.180665168e+02 +2.180665168e+02 +2.389765168e+02 +2.091000000e+01 +3.1491e+00 -4.1953e+00 -2.6403e+00 -7.6875e-01 -2.4193e+00 +1.9171e+00 -3.0600e+00 -2.9387e+00 -3.7995e+00 +3.6838e+00
1064 +1.500370604e+02 +1.500370604e+02 +1.709470604e+02 +2.091000000e+01 +4.2202e+00 -2.3340e-01 -1.1995e+00 +1.8953e+00 -2.4193e+00 +1.9171e+00 -3.2878e+00 -3.5476e+00 -1.5072e+00 +3.8317e+00
1770 +9.109731802e+01 +9.109731802e+01 +1.120073180e+02 +2.091000000e+01 +1.2235e+00 -4.5690e-01 +1.2240e+00 -7.5191e-01 -1.6812e+00 +2.7352e+00 -4.2427e+00 -2.7013e+00 -3.9646e+00 +2.9844e+00
2240 +6.146688525e+01 +6.146688525e+01 +8.237688525e+01 +2.091000000e+01 +1.2820e+00 +2.1321e+00 +3.6980e+00 +1.8953e+00 -2.4193e+00 +2.7352e+00 -4.2427e+00 -2.5942e+00 -3.9646e+00 +3.9116e+00
3466 +3.434278351e+01 +3.434278351e+01 +5.525278351e+01 +2.091000000e+01 +3.0252e+00 -4.5690e-01 +3.5685e+00 +1.8953e+00 -2.4193e+00 +2.7352e+00 -4.1285e+00 -2.2836e+00 -3.2607e+00 +3.9116e+00
4445 +2.282902634e+01 +2.282902634e+01 +4.373902634e+01 +2.091000000e+01 +4.2202e+00 -4.5690e-01 +6.8851e-01 +1.4419e+00 -2.4193e+00 +2.7352e+00 -4.1285e+00 -2.6182e+00 -2.8824e+00 +3.9116e+00
5794 +1.548954308e+01 +1.548954308e+01 +3.639954308e+01 +2.091000000e+01 +4.2202e+00 -4.5690e-01 +1.2240e+00 +1.4419e+00 -2.9669e+00 +3.2075e+00 -3.7259e+00 -2.2836e+00 -2.8824e+00 +3.9116e+00
23868 +9.214798804e+00 +9.214798804e+00 +3.012479880e+01 +2.091000000e+01 +3.2111e+00 +5.1201e-01 +2.9307e+00 +1.3914e+00 -3.4753e+00 +3.7943e+00 -3.7148e+00 -2.6189e+00 -2.4836e+00 +3.8798e+00
34141 +6.192111774e+00 +6.192111774e+00 +2.710211177e+01 +2.091000000e+01 +2.1895e+00 +1.4180e+00 +2.1855e+00 +1.3804e+00 -3.5038e+00 +3.7626e+00 -3.6895e+00 -2.2600e+00 -2.8441e+00 +4.2301e+00
54163 +3.950673874e+00 +3.950673874e+00 +2.486067387e+01 +2.091000000e+01 +2.1895e+00 +1.3957e+00 +2.1682e+00 +7.3324e-01 -3.5038e+00 +3.7671e+00 -3.6949e+00 -2.2600e+00 -2.8441e+00 +3.8996e+00
54774 +1.983442668e+00 +1.983442668e+00 +2.289344267e+01 +2.091000000e+01 +3.2111e+00 +5.1201e-01 +2.1706e+00 +7.3324e-01 -3.5038e+00 +3.7671e+00 -3.6949e+00 -2.2600e+00 -2.8441e+00 +3.8798e+00
57161 +1.544182647e+00 +1.544182647e+00 +2.245418265e+01 +2.091000000e+01 +3.2111e+00 +5.1201e-01 +2.1706e+00 +7.3324e-01 -3.5038e+00 +3.7893e+00 -3.6949e+00 -2.2600e+00 -2.8518e+00 +3.8798e+00
58615 +8.925347551e-01 +8.925347551e-01 +2.180253476e+01 +2.091000000e+01 +3.2111e+00 +4.5399e-01 +2.1203e+00 +7.0001e-01 -3.5038e+00 +3.7671e+00 -3.6895e+00 -2.2600e+00 -2.8518e+00 +3.8798e+00
59127 +4.927739159e-01 +4.927739159e-01 +2.140277392e+01 +2.091000000e+01 +3.2111e+00 +4.5399e-01 +2.1289e+00 +7.1853e-01 -3.5038e+00 +3.7837e+00 -3.6949e+00 -2.2600e+00 -2.8518e+00 +3.8798e+00
102202 +3.715615639e-01 +3.715615639e-01 +2.128156156e+01 +2.091000000e+01 +3.2111e+00 +4.5399e-01 +2.1289e+00 +7.0001e-01 -3.5163e+00 +3.7837e+00 -3.6949e+00 -2.2600e+00 -2.8554e+00 +3.8798e+00
103852 +2.318992856e-01 +2.318992856e-01 +2.114189929e+01 +2.091000000e+01 +3.1620e+00 +4.5399e-01 +2.1289e+00 +7.1853e-01 -3.5163e+00 +3.7837e+00 -3.6949e+00 -2.2600e+00 -2.8554e+00 +3.8798e+00
106430 +1.558265352e-01 +1.558265352e-01 +2.106582654e+01 +2.091000000e+01 +3.1938e+00 +4.5399e-01 +2.1289e+00 +7.1853e-01 -3.5163e+00 +3.7837e+00 -3.6949e+00 -2.2600e+00 -2.8554e+00 +3.8777e+00
115811 +9.761216166e-02 +9.761216166e-02 +2.100761216e+01 +2.091000000e+01 +3.1783e+00 +4.5399e-01 +2.1289e+00 +7.1537e-01 -3.5163e+00 +3.7837e+00 -3.6949e+00 -2.2600e+00 -2.8629e+00 +3.8798e+00
117815 +5.273126390e-02 +5.273126390e-02 +2.096273126e+01 +2.091000000e+01 +3.1783e+00 +4.6652e-01 +2.1369e+00 +7.1537e-01 -3.5163e+00 +3.7837e+00 -3.6949e+00 -2.2600e+00 -2.8629e+00 +3.8798e+00
180217 +2.506224031e-02 +2.506224031e-02 +2.093506224e+01 +2.091000000e+01 +3.1837e+00 +4.6716e-01 +2.1289e+00 +7.1282e-01 -3.5163e+00 +3.7837e+00 -3.6949e+00 -2.2546e+00 -2.8627e+00 +3.8783e+00
185206 +1.565819377e-02 +1.565819377e-02 +2.092565819e+01 +2.091000000e+01 +3.1837e+00 +4.6506e-01 +2.1310e+00 +7.1282e-01 -3.5179e+00 +3.7837e+00 -3.6949e+00 -2.2546e+00 -2.8615e+00 +3.8777e+00
208424 +8.320484524e-03 +8.320484524e-03 +2.091832048e+01 +2.091000000e+01 +3.1847e+00 +4.6416e-01 +2.1362e+00 +7.1411e-01 -3.5178e+00 +3.7837e+00 -3.6982e+00 -2.2560e+00 -2.8626e+00 +3.8792e+00
249295 +5.792713485e-03 +5.792713485e-03 +2.091579271e+01 +2.091000000e+01 +3.1847e+00 +4.6416e-01 +2.1362e+00 +7.1411e-01 -3.5178e+00 +3.7837e+00 -3.6982e+00 -2.2560e+00 -2.8626e+00 +3.8767e+00
335274 +3.598208552e-03 +3.598208552e-03 +2.091359821e+01 +2.091000000e+01 +3.1830e+00 +4.6635e-01 +2.1334e+00 +7.1276e-01 -3.5179e+00 +3.7850e+00 -3.6969e+00 -2.2556e+00 -2.8606e+00 +3.8777e+00
396451 +2.321998973e-03 +2.321998973e-03 +2.091232200e+01 +2.091000000e+01 +3.1830e+00 +4.6635e-01 +2.1362e+00 +7.1276e-01 -3.5179e+00 +3.7850e+00 -3.6982e+00 -2.2560e+00 -2.8626e+00 +3.8777e+00
472876 +1.551090710e-03 +1.551090710e-03 +2.091155109e+01 +2.091000000e+01 +3.1837e+00 +4.6635e-01 +2.1334e+00 +7.1276e-01 -3.5178e+00 +3.7850e+00 -3.6975e+00 -2.2556e+00 -2.8615e+00 +3.8777e+00
500894 +9.668241710e-04 +9.668241710e-04 +2.091096682e+01 +2.091000000e+01 +3.1830e+00 +4.6587e-01 +2.1339e+00 +7.1282e-01 -3.5179e+00 +3.7850e+00 -3.6982e+00 -2.2560e+00 -2.8615e+00 +3.8777e+00
